,Customer_id,Interaction,City,State,County,Population,Area,Timezone,Job,Children,Age,Education,Employment,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Responses,Fixes,Replacements,Reliability,Options,Respectfulness,Courteous,Listening
5848,P974421,68e9c2e7-363a-472d-9670-4a889c7484af,Wapanucka,OK,Johnston,784,Rural,America/Chicago,"Surveyor, minerals",3.0,53.0,Regular High School Diploma,Unemployed,11489.41,Widowed,Male,No,11.887189999999999,10,2,0,No,Month-to-month,Yes,No,DSL,,No,No,No,No,No,Yes,Yes,Yes,Bank Transfer(automatic),71.39166,187.3861,6799.703,3,4,3,4,5,3,4,4
5849,D127586,ffb17297-9634-4ab8-8a2a-2b275c9d85bc,Meadow Grove,NE,Madison,722,Suburban,America/Chicago,Clinical biochemist,1.0,53.0,Regular High School Diploma,Full Time,30848.77,Widowed,Male,Yes,6.982761,5,1,0,No,Month-to-month,Yes,No,Fiber Optic,,No,Yes,No,No,Yes,Yes,Yes,Yes,Electronic Check,63.070919999999994,221.7105,5768.283,1,2,1,3,5,2,2,5
5850,F905282,3cdbe789-70cb-4d4c-961b-48849a09b67e,Ravencliff,WV,Wyoming,248,Suburban,America/New_York,Operations geologist,0.0,86.0,Regular High School Diploma,Full Time,67611.32,Never Married,Female,No,8.477355000000001,5,2,0,No,One year,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Mailed Check,53.75074,202.0636,5232.069,4,5,3,4,4,4,4,3
5851,Z583218,817156b6-c48a-459b-9f02-f8e6586a331d,North Port,FL,Sarasota,3734,Suburban,America/New_York,Chief Financial Officer,1.0,53.0,Master's Degree,Full Time,27938.0,Separated,Prefer not to answer,No,15.40582,14,3,0,,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No,Yes,Electronic Check,63.67009,160.232,5576.066,4,4,5,3,4,3,6,6
5852,R892929,772a6a21-fabd-41a6-9bcd-3d18635eff4d,Island Park,NY,Nassau,8217,Urban,America/New_York,Early years teacher,1.0,60.0,Regular High School Diploma,Retired,120330.5,Separated,Male,No,9.975881,11,2,1,Yes,One year,Yes,Yes,None,Yes,Yes,No,Yes,Yes,,Yes,No,Yes,Electronic Check,40.76616,184.9362,3832.1490000000003,5,4,5,3,3,4,4,3
5853,I164804,197acd7f-3788-466f-b5ad-98d79281d328,Cavendish,VT,Windsor,741,Urban,America/New_York,Investment analyst,1.0,21.0,GED or Alternative Credential,Full Time,97769.66,Never Married,Female,No,5.864766,16,1,0,,Two Year,Yes,No,None,Yes,No,No,Yes,No,Yes,No,Yes,No,Mailed Check,60.54883,150.6874,5617.743,4,3,4,3,5,2,2,2
5854,A458941,d9e506bc-6ad5-42c0-b48f-b8f7568fc48c,Scottsdale,AZ,Maricopa,46333,Urban,America/Phoenix,Tourism officer,4.0,77.0,Bachelor's Degree,Unemployed,16257.75,Divorced,Male,No,41.167609999999996,11,1,1,No,Month-to-month,Yes,No,None,Yes,Yes,No,No,Yes,No,Yes,No,No,Bank Transfer(automatic),54.246359999999996,178.9986,4874.991,4,4,4,5,3,4,3,4
5855,O86238,bbfd7830-16ab-439b-a4c8-c773960f57b0,Paoli,PA,Chester,6438,Urban,America/New_York,Clinical molecular geneticist,1.0,30.0,"Some College, 1 or More Years, No Degree",Full Time,11106.05,Widowed,Female,No,6.07069,17,0,0,Yes,One year,No,No,None,No,No,No,No,No,Yes,Yes,No,Yes,Electronic Check,62.39739,114.4132,3382.4240000000004,1,2,3,5,1,3,3,3
5856,H682725,9ce15d1c-e247-45c0-9689-a41a0d4fc84a,Raymond,SD,Clark,124,Urban,America/Chicago,Radiation protection practitioner,2.0,51.0,Bachelor's Degree,Retired,13256.25,Never Married,Male,No,9.34863,13,0,2,,Month-to-month,No,No,None,Yes,No,No,Yes,No,,No,No,No,Mailed Check,67.29466,113.9813,5748.451999999999,2,2,4,3,3,3,3,4
5857,W564094,472b989a-1024-48c8-800c-776f13a919c2,Monterville,WV,Randolph,14,Urban,America/New_York,Psychotherapist,2.0,70.0,Regular High School Diploma,Full Time,38179.17,Widowed,Female,No,2.713434,8,0,0,No,Month-to-month,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,No,No,No,Mailed Check,68.14379,126.9413,6167.764,4,3,5,4,4,3,3,3
5858,L145038,7074d969-4215-425e-8bcc-06accd7db77f,Mayodan,NC,Rockingham,4382,Rural,America/New_York,Retail manager,3.0,58.0,Regular High School Diploma,Full Time,33186.785,Widowed,Female,No,12.58277,11,2,0,Yes,Two Year,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Bank Transfer(automatic),69.29855,193.4024,5995.291,5,5,4,3,4,3,3,3
5859,N709490,645c5586-f19d-40e0-a791-3c86e39d44fb,Elon,NC,Alamance,15535,Urban,America/New_York,Illustrator,0.0,30.0,Bachelor's Degree,Full Time,33186.785,Separated,Male,No,11.5414,14,1,0,,One year,No,No,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,No,No,Electronic Check,47.78655,173.257,4317.862,4,3,3,3,3,4,3,3
5860,Q100782,4793c50f-9b4e-4c36-9ebd-99742b457c1d,Shingle Springs,CA,El Dorado,30141,Rural,America/Los_Angeles,"Production assistant, radio",1.0,53.0,Bachelor's Degree,Student,33186.785,Separated,Female,No,13.857870000000002,11,1,0,No,One year,No,No,Fiber Optic,Yes,Yes,No,Yes,No,,Yes,No,Yes,Bank Transfer(automatic),48.44746,192.0416,4246.3279999999995,4,4,3,2,4,3,3,3
5861,F100864,05d0edb8-dd14-4651-870e-5f857394f7d6,Muskegon,MI,Muskegon,21111,Urban,America/Detroit,Artist,4.0,62.0,"Some College, 1 or More Years, No Degree",Unemployed,36139.18,Married,Male,Yes,5.335229,13,0,2,No,One year,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),44.99139,256.8391,5009.99,2,4,4,3,5,3,3,3
5862,L447145,8103579b-afe8-4c13-81c6-2d16fa450380,Boston,KY,Nelson,2385,Suburban,America/New_York,Armed forces technical officer,1.0,53.0,Master's Degree,Full Time,58123.92,Widowed,Female,No,11.012360000000001,10,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Mailed Check,57.56205,170.7181,4953.477,3,3,4,5,2,3,5,4
5863,V226473,ab99d8af-51c1-4b29-a2dc-bfbe59739741,Tulelake,CA,Siskiyou,1918,Suburban,America/Los_Angeles,"Engineer, civil (contracting)",0.0,19.0,Regular High School Diploma,Full Time,82296.19,Married,Female,No,10.728,8,1,1,Yes,Two Year,No,No,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Bank Transfer(automatic),70.00887,173.1693,6127.722,3,2,4,3,3,2,3,2
5864,O821312,dea08e1c-0ebf-4d6f-bc92-3d343f849a7b,Harrisonville,MO,Cass,14225,Rural,America/Chicago,Ecologist,9.0,53.0,Bachelor's Degree,Part Time,33186.785,Widowed,Female,No,13.573120000000001,13,1,0,Yes,One year,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Bank Transfer(automatic),38.05187,194.7243,3754.323,4,5,4,2,6,2,2,3
5865,K511596,64c27de2-98d5-40e8-9f13-c47a28b83850,Scotia,NE,Greeley,689,Rural,America/Chicago,Intelligence analyst,1.0,43.0,Bachelor's Degree,Full Time,41536.3,Never Married,Female,No,12.17959,12,0,0,Yes,Two Year,No,No,DSL,,No,No,Yes,No,Yes,Yes,No,Yes,Credit Card (automatic),67.20585,154.7536,6294.4259999999995,3,3,4,2,5,3,3,3
5866,B674121,94879d58-c06d-4647-8aad-e173bac799e5,Kouts,IN,Porter,4852,Rural,America/Chicago,Interpreter,0.0,54.0,"9th Grade to 12th Grade, No Diploma",Retired,38613.42,Divorced,Male,No,12.27063,7,1,1,,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Credit Card (automatic),55.3519,179.6215,4851.255999999999,2,3,3,7,2,3,4,2
5867,N215533,dc5a7312-95b0-43a4-884e-3bc67e190336,Bellefonte,PA,Centre,30228,Suburban,America/New_York,Osteopath,2.0,60.0,Regular High School Diploma,Full Time,33186.785,Married,Male,Yes,35.93272,15,1,0,No,Month-to-month,No,Yes,DSL,No,No,No,Yes,No,No,Yes,Yes,Yes,Mailed Check,65.67374000000001,238.56400000000002,6417.345,4,4,5,4,3,2,3,3
5868,Y751369,5db31e8b-c017-4a30-a53f-ffa3245e3723,South Cairo,NY,Greene,369,Urban,America/New_York,"Conservator, museum/gallery",7.0,74.0,"Some College, Less than 1 Year",Student,14744.58,Divorced,Female,No,15.55359,13,1,0,No,Month-to-month,No,Yes,DSL,No,No,No,Yes,No,Yes,Yes,No,Yes,Electronic Check,36.19603,153.3187,3382.4240000000004,3,4,4,3,4,3,3,2
5869,T817900,8e22cd5a-647c-4c0b-840e-169c6e3fba40,Saint Helens,OR,Columbia,16110,Urban,America/Los_Angeles,"Psychotherapist, child",0.0,73.0,Associate's Degree,Unemployed,33186.785,Married,Male,No,6.331426,10,1,2,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Bank Transfer(automatic),65.31603,172.8724,5613.209,3,3,3,4,3,3,3,6
5870,N517426,fc4ff26d-d5c4-4865-b58a-71c9d4f74b42,Grover Hill,OH,Paulding,1084,Rural,America/New_York,Broadcast engineer,1.0,27.0,Master's Degree,Part Time,15533.0,Divorced,Male,No,8.865948,8,0,0,No,One year,No,No,None,Yes,Yes,Yes,No,Yes,No,No,No,No,Credit Card (automatic),39.5421,127.413,3656.3559999999998,4,3,4,3,4,4,4,4
5871,G374414,16ce9900-e29d-463a-9b3b-0fdc31eb73d9,North Attleboro,MA,Bristol,27345,Rural,America/New_York,Tour manager,2.0,79.0,Bachelor's Degree,Full Time,59388.62,Widowed,Male,No,10.111839999999999,14,1,0,No,Two Year,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Credit Card (automatic),61.59822,151.9659,5412.512,5,5,4,1,6,4,3,2
5872,W513562,1ceeab8a-417d-4714-8c18-71387050cd5a,Middleboro,MA,Plymouth,24463,Rural,America/New_York,"Journalist, broadcasting",1.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,38039.5,Divorced,Male,No,10.62265,8,1,0,No,One year,No,No,DSL,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Electronic Check,71.83398000000001,130.8284,6659.547,2,2,2,3,4,2,2,3
5873,Z826011,6cb77709-c3ce-4ea4-aab6-07c2cf68693b,Dayton,IN,Tippecanoe,1383,Urban,America/Indiana/Indianapolis,Art gallery manager,3.0,83.0,"Some College, 1 or More Years, No Degree",Full Time,14078.51,Married,Female,No,14.082870000000002,15,1,0,,One year,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,,No,No,No,Bank Transfer(automatic),71.0114,193.4473,6053.672,4,4,4,4,4,3,4,3
5874,H107535,1dc6c7ff-0110-45fc-963e-245a56c0daca,Rodanthe,NC,Dare,125,Urban,America/New_York,Biomedical engineer,1.0,30.0,Bachelor's Degree,Full Time,26139.47,Divorced,Female,Yes,7.2514009999999995,11,1,0,No,Month-to-month,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Mailed Check,64.60644,254.638,6426.687,5,5,4,5,3,5,5,4
5875,W221502,e1a8dc84-8b2b-4957-97b6-3482cd87af06,West Bloomfield,MI,Oakland,32681,Suburban,America/Detroit,Archivist,2.0,31.0,Bachelor's Degree,Unemployed,33186.785,Never Married,Female,No,6.4170300000000005,18,2,0,No,One year,No,Yes,DSL,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Mailed Check,36.19603,130.629,4947.825,3,4,4,3,4,3,3,2
5876,H652696,2f45d915-66df-43f8-acb2-ef3720adda9d,Bayport,NY,Suffolk,7565,Suburban,America/New_York,Video editor,4.0,53.0,Master's Degree,Student,17400.04,Never Married,Female,No,4.552230000000001,16,1,1,Yes,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Credit Card (automatic),61.00151999999999,229.2707,3382.4240000000004,4,3,4,3,4,2,4,3
5877,Q597296,169373ca-0548-429e-b62d-6f445a8c128e,Orkney Springs,VA,Shenandoah,9,Rural,America/New_York,Educational psychologist,1.0,70.0,"9th Grade to 12th Grade, No Diploma",Full Time,35738.78,Separated,Male,No,11.170580000000001,14,1,0,No,Month-to-month,Yes,No,DSL,Yes,No,No,Yes,No,No,No,No,Yes,Credit Card (automatic),60.921780000000005,115.7222,5511.58,3,3,4,3,4,3,3,2
5878,Q903534,c103bad4-40b5-4f76-9cbb-6b46222f448c,Pinedale,AZ,Navajo,322,Rural,America/Phoenix,Customer service manager,1.0,53.0,"Some College, Less than 1 Year",Full Time,62309.09,Divorced,Female,No,11.30665,9,0,2,No,Month-to-month,No,Yes,Fiber Optic,,Yes,No,Yes,No,No,Yes,No,No,Bank Transfer(automatic),64.63019,192.0004,5595.255999999999,3,3,3,2,5,3,3,4
5879,M643197,7cf932a8-ca8c-42a4-81e1-6cc671d2d56e,Ratliff City,OK,Carter,1010,Rural,America/Chicago,Fitness centre manager,1.0,62.0,Bachelor's Degree,Full Time,14744.09,Separated,Male,No,9.362625,11,0,0,No,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Credit Card (automatic),66.9541,217.4768,6002.16,1,1,2,3,4,4,2,2
5880,N11561,98ffe8a8-2bae-4cd9-a07c-e1abd0b1ba8e,Omaha,NE,Douglas,8658,Urban,America/Chicago,Race relations officer,4.0,89.0,"Some College, 1 or More Years, No Degree",Full Time,37652.91,Married,Male,No,12.03077,15,1,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,No,No,No,Yes,Credit Card (automatic),71.80429000000001,135.4321,6125.821999999999,5,5,5,3,3,6,6,4
5881,V859534,6a4bd567-e75e-4c8e-840f-ad810b607f74,Wolf Lake,MN,Becker,0,Urban,America/Chicago,Broadcast journalist,1.0,40.0,"Some College, 1 or More Years, No Degree",Full Time,50465.23,Widowed,Male,No,10.53842,14,0,0,,Two Year,No,No,DSL,Yes,Yes,No,No,No,No,Yes,No,No,Credit Card (automatic),37.04125,150.2423,3822.546,3,3,4,3,3,5,4,5
5882,Z761158,b8807ae9-5cd6-42f4-a5e9-2336cdf89f93,North Newton,KS,Harvey,1879,Rural,America/Chicago,Petroleum engineer,0.0,88.0,Regular High School Diploma,Part Time,6015.6,Separated,Male,Yes,9.678231,19,0,0,Yes,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Credit Card (automatic),46.55404,220.5154,4194.186,4,3,4,5,3,3,4,4
5883,X592304,2c65c036-dc23-41b4-abe3-a2ceeb71bfc6,Drexel,NC,Burke,1537,Rural,America/New_York,Advertising art director,1.0,19.0,Bachelor's Degree,Full Time,33186.785,Separated,Female,No,12.411719999999999,16,1,0,No,One year,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Mailed Check,65.54969,204.405,5976.69,3,3,3,2,4,3,1,4
5884,Q404599,a8fd191d-48a9-4105-87aa-f07970e28b8b,North Myrtle Beach,SC,Horry,16548,Rural,America/New_York,Oceanographer,2.0,88.0,Master's Degree,Full Time,81253.97,Married,Female,No,8.956275999999999,14,2,0,,Month-to-month,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Bank Transfer(automatic),57.18854,160.6976,4801.929,5,5,4,4,3,5,5,6
5885,C627306,440e3ab5-88ec-4519-bc9d-6d3121012424,Readlyn,IA,Bremer,1174,Suburban,America/Chicago,Brewing technologist,1.0,50.0,Associate's Degree,Full Time,33186.785,Never Married,Female,No,10.247589999999999,20,3,2,Yes,Month-to-month,No,No,DSL,Yes,Yes,No,No,No,Yes,No,Yes,No,Credit Card (automatic),44.897290000000005,171.7617,4323.818,3,3,3,6,4,3,3,3
5886,S91616,6d0514b6-2d7c-49d3-8e98-58c13e701fe9,Sheldon,SC,Beaufort,587,Suburban,America/New_York,Information systems manager,3.0,29.0,"Some College, 1 or More Years, No Degree",Unemployed,8068.23,Divorced,Male,No,9.162312,11,1,0,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,Yes,,No,No,Yes,Electronic Check,69.90673000000001,116.7275,6470.044,3,2,4,4,6,4,3,2
5887,B340121,97e89294-08b9-487e-8021-e7341c631a3c,Moweaqua,IL,Shelby,2778,Rural,America/Chicago,"Surveyor, commercial/residential",0.0,53.0,GED or Alternative Credential,Retired,54739.98,Widowed,Male,No,11.12246,14,2,0,No,Month-to-month,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Electronic Check,58.9945,139.5317,5514.923000000001,3,3,4,3,5,1,2,3
5888,Y50346,94a40fa5-47ae-4ebb-a654-e7fb03ba8c31,Bath,NY,Steuben,12135,Urban,America/New_York,Chartered certified accountant,3.0,53.0,Associate's Degree,Full Time,33280.3,Widowed,Female,No,9.533147,12,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,No,,No,No,No,Credit Card (automatic),62.94906999999999,145.5889,3382.4240000000004,4,4,5,4,2,4,5,5
5889,B950331,1c84a892-dfa9-44a9-8491-9e118815037a,South Lake Tahoe,CA,El Dorado,0,Suburban,America/Los_Angeles,"Engineer, broadcasting (operations)",3.0,69.0,Professional School Degree,Unemployed,44042.94,Separated,Female,No,13.23664,16,0,0,No,Two Year,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Bank Transfer(automatic),64.07956,183.2964,5655.456,2,1,2,4,3,3,3,2
5890,Q505376,f4cb32bb-2bcc-4b98-b811-a1e4d98d9e86,Denver,CO,Denver,34381,Suburban,America/Denver,Plant breeder/geneticist,1.0,49.0,"9th Grade to 12th Grade, No Diploma",Full Time,65174.04,Separated,Male,No,7.211923,12,2,1,No,Two Year,Yes,No,DSL,Yes,No,No,No,Yes,No,Yes,No,Yes,Credit Card (automatic),46.551429999999996,130.87,4616.2609999999995,5,4,4,3,5,5,4,4
5891,V927165,c57aa335-937d-4f16-bf6e-85475bea5ba7,Tazewell,TN,Claiborne,10790,Urban,America/New_York,Garment/textile technologist,1.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,15503.73,Separated,Female,Yes,14.407789999999999,15,0,3,No,Month-to-month,Yes,Yes,DSL,Yes,Yes,No,No,No,,No,Yes,No,Mailed Check,40.7843,171.5322,4050.3790000000004,3,3,3,4,2,4,4,4
5892,J902839,90be2973-e9e7-4a76-80e4-1e9a841137ca,Dallas,SD,Gregory,384,Urban,America/Chicago,Geoscientist,1.0,53.0,Bachelor's Degree,Retired,2421.1,Separated,Male,No,11.9891,12,0,0,,One year,No,No,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,Yes,Mailed Check,56.030480000000004,167.9327,4821.712,3,2,4,3,3,4,3,4
5893,I729264,f50aa49f-ed80-4677-91f5-5b63228b013f,Monroe,NC,Union,26999,Rural,America/New_York,Mudlogger,1.0,53.0,Bachelor's Degree,Full Time,43838.7,Widowed,Female,No,7.547931,7,0,0,No,Two Year,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,No,No,Bank Transfer(automatic),68.89551,151.3772,6083.416,4,4,3,2,3,3,5,3
5894,J278669,fa3dfc30-0cec-4372-ab9f-60df3c87f329,Northport,AL,Tuscaloosa,16305,Suburban,America/Chicago,"Geneticist, molecular",1.0,80.0,"Some College, Less than 1 Year",Retired,25945.22,Widowed,Male,No,5.693558,13,1,1,Yes,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,No,No,Bank Transfer(automatic),66.94288,181.0805,5874.696,3,3,4,3,4,5,3,1
5895,I738876,ce2fbcaa-3789-483f-b2d7-4ba90ebec5a5,Sugar Grove,OH,Fairfield,2669,Urban,America/New_York,Garment/textile technologist,1.0,70.0,Bachelor's Degree,Part Time,57738.77,Separated,Male,No,12.40573,13,0,0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,No,No,No,Credit Card (automatic),36.19603,127.0337,5573.345,4,4,3,3,3,3,4,4
5896,Y61316,5633dbe0-2d44-4fd9-8f53-29b13124a649,Saint Hedwig,TX,Bexar,2174,Rural,America/Chicago,Purchasing manager,0.0,34.0,GED or Alternative Credential,Full Time,7936.05,Married,Male,No,10.38141,7,2,0,No,Month-to-month,Yes,No,None,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Electronic Check,56.28159,139.4679,5070.792,3,3,2,5,3,4,4,4
5897,Y537252,adff9063-5416-4469-b0a2-89cb74b4627d,Phillipsport,NY,Sullivan,160,Suburban,America/New_York,"Teacher, early years/pre",2.0,43.0,Bachelor's Degree,Full Time,31808.9,Divorced,Female,No,12.05463,8,2,0,No,Month-to-month,No,No,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Bank Transfer(automatic),62.11875,175.0275,5940.706,4,4,3,3,2,3,5,4
5898,R997294,d0732c9c-66cf-493b-baf9-b3e10894c71e,Cypress,TX,Harris,88344,Suburban,America/Chicago,Higher education lecturer,2.0,26.0,GED or Alternative Credential,Full Time,68169.91,Divorced,Female,Yes,7.023917999999999,10,2,0,No,Month-to-month,No,No,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Electronic Check,61.2541,243.5587,6191.58,3,4,5,1,4,2,4,2
5899,Z94519,5d0a029d-60c4-4ede-a257-6593ac9d89bb,Olathe,KS,Johnson,63884,Urban,America/Chicago,Aid worker,8.0,53.0,Regular High School Diploma,Full Time,33186.785,Widowed,Female,No,10.92895,10,1,0,No,Month-to-month,No,No,DSL,Yes,No,Yes,Yes,Yes,No,No,No,No,Credit Card (automatic),50.76733,129.0517,5148.146,3,3,3,5,4,3,4,3
5900,Y300277,b08ef001-e909-427f-993f-dd8a2b20436d,Franklin,TN,Williamson,56641,Suburban,America/Chicago,Operational researcher,1.0,19.0,"9th Grade to 12th Grade, No Diploma",Student,66370.29,Widowed,Male,No,4.163268,14,2,1,Yes,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Mailed Check,71.82845999999999,174.0218,6399.071999999999,3,2,4,4,2,3,5,3
5901,J454052,e0322d4b-f055-4132-a920-848ac992ff0b,Honolulu,HI,Honolulu,59482,Suburban,Pacific/Honolulu,General practice doctor,0.0,67.0,Regular High School Diploma,Full Time,35827.4,Never Married,Female,No,17.678,14,2,1,No,Month-to-month,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Bank Transfer(automatic),70.73486,154.894,3382.4240000000004,3,3,3,2,5,2,4,3
5902,G779745,fafc125d-0b94-4593-b1c2-40290d08efff,New Liberty,IA,Scott,335,Urban,America/Chicago,Research scientist (maths),2.0,45.0,Regular High School Diploma,Retired,21089.21,Widowed,Male,No,9.575763,5,1,2,No,One year,No,No,DSL,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Credit Card (automatic),40.12358,203.4478,4439.359,2,3,3,3,3,4,3,4
5903,W929433,b206aa08-15ae-4c39-8d35-59d63339f0fd,Oklahoma City,OK,Oklahoma,5082,Rural,America/Chicago,Paediatric nurse,1.0,78.0,Regular High School Diploma,Full Time,84969.58,Never Married,Female,No,8.164749,10,1,1,No,One year,Yes,No,None,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Bank Transfer(automatic),55.67612,109.1519,4661.219,4,5,5,5,2,4,4,4
5904,I74544,498fe528-c418-44fd-8d84-5db94c4b8855,Hillsborough,NC,Orange,26054,Urban,America/New_York,Statistician,1.0,35.0,"Some College, Less than 1 Year",Full Time,92162.79,Married,Female,No,13.378379999999998,10,0,1,Yes,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,No,Yes,No,No,No,Yes,Electronic Check,67.97028,128.3091,5805.234,3,2,3,3,4,3,2,4
5905,B758777,dbc60a60-e947-41e9-95ce-f522ef00d2c9,Cypress,TX,Harris,82257,Rural,America/Chicago,Occupational psychologist,0.0,26.0,Bachelor's Degree,Unemployed,37627.29,Married,Female,No,7.391360000000001,11,1,1,No,Month-to-month,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,No,No,Mailed Check,48.31617,160.2888,3382.4240000000004,3,3,2,4,4,3,3,4
5906,W959493,39aad0fd-1157-4753-aed2-dccb0c4e1715,Gray,GA,Jones,15113,Urban,America/New_York,"Horticulturist, commercial",5.0,24.0,"Some College, 1 or More Years, No Degree",Full Time,33186.785,Married,Male,No,11.80214,12,2,2,Yes,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Electronic Check,68.88054,186.1303,6294.156,2,2,3,4,3,3,3,3
5907,O111039,e8acd757-deb1-4382-9e91-0d0443911145,Hingham,MA,Plymouth,23298,Rural,America/New_York,"Engineer, petroleum",1.0,72.0,"Some College, Less than 1 Year",Full Time,108982.2,Married,Female,No,10.36312,11,0,1,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,No,No,No,No,No,Electronic Check,36.19603,92.89966,5733.797,3,3,4,3,3,3,4,2
5908,S138135,67f7eef8-a4f0-403f-ae18-4b53e8a486a9,Jackson,MI,Jackson,38659,Suburban,America/Detroit,Barista,1.0,53.0,Bachelor's Degree,Full Time,33186.785,Never Married,Female,No,10.30257,8,2,0,No,Two Year,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No,Yes,Credit Card (automatic),56.81183000000001,160.9462,4819.115,5,4,4,4,2,4,4,3
5909,R911770,802dfcc7-f9ef-4296-9400-3ab7440d6525,Melvin,IA,Osceola,701,Rural,America/Chicago,"Civil engineer, consulting",1.0,75.0,Associate's Degree,Full Time,59827.93,Divorced,Male,No,7.605131,7,0,0,,Month-to-month,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Yes,No,No,Electronic Check,58.097919999999995,131.9811,5440.706999999999,4,5,5,3,3,3,3,3
5910,V412856,3d6fcc1f-534e-4838-97a9-737fb60ec5c5,Fort Washington,PA,Montgomery,5791,Suburban,America/New_York,Financial manager,0.0,71.0,"Some College, Less than 1 Year",Full Time,29957.52,Separated,Male,No,11.71835,16,1,0,Yes,Month-to-month,No,Yes,DSL,,No,Yes,Yes,Yes,No,No,No,Yes,Electronic Check,36.19603,129.3013,6398.842,3,3,3,4,2,4,3,4
5911,Z982061,58bac93c-db57-44c4-b0e1-d133e10a77d4,Minneapolis,MN,Hennepin,29243,Urban,America/Chicago,Airline pilot,1.0,21.0,Master's Degree,Unemployed,11162.56,Separated,Male,No,6.700730999999999,10,0,1,,Month-to-month,Yes,No,None,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Electronic Check,66.31056,136.0265,5847.437,5,5,6,5,3,5,3,4
5912,Z988959,ff1217e6-c240-434e-9d21-25e4349d6460,Milwaukee,WI,Milwaukee,14990,Rural,America/Chicago,"Geologist, engineering",4.0,31.0,"Some College, Less than 1 Year",Student,46024.12,Married,Male,Yes,8.8655,13,1,1,,Month-to-month,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Mailed Check,40.13259,266.3062,3382.4240000000004,5,4,5,3,5,5,4,3
